step,split,train_loss,lr,grad_norm,tokens_seen,time_s,steps_per_s,tokens_per_s,val_nll,val_ppl,val_bpt,val_bits_per_token,val_token_acc,val_note_acc,val_shift_acc,val_n_tokens,val_n_steps,val_loss,gen_gen_score,gen_oa_weighted,gen_pen_density,gen_pen_loop,gen_density_ratio,gen_calibrated,gen_oa_pitch_hist,gen_oa_pitch_class,gen_oa_poly_hist,gen_oa_ioi_hist,gen_oa_interval_hist,gen_oa_harm_hist,gen_z_pitch_hist,gen_z_poly_hist,gen_z_ioi_hist,gen_z_interval_hist,gen_z_harm_hist,gen_w_pitch_hist,gen_w_poly_hist,gen_w_ioi_hist,gen_w_interval_hist,gen_w_harm_hist,gen_score,gen_density,ref_density,gen_mean_poly,ref_mean_poly,gen_empty_ratio,ref_empty_ratio,gen_notes_per_sec,ref_notes_per_sec,gen_repeat8,ref_repeat8,gen_n_distinct_pitch,ref_n_distinct_pitch,gen_n_pieces,gen_grammar_violation,gen_grammar_prob_mass,gen_seconds,test_nll,test_ppl,test_bpt,test_bits_per_token,test_token_acc,test_note_acc,test_shift_acc,test_n_tokens,test_n_steps
5250,train,2.224285092,7.597225753e-05,0.6082378626,63078400,6653.447956,0.5786473458,9480.558113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300,train,2.230284224,7.32548407e-05,0.6027444005,63897600,6704.700142,0.5816814947,9530.269609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5350,train,2.195591207,7.058372753e-05,0.5686226487,64716800,6755.997599,0.5846656903,9579.162671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5400,train,2.207569098,6.796038612e-05,0.6100144982,65536000,6807.243766,0.5876093376,9627.391387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5450,train,2.217891321,6.538625835e-05,0.596221745,66355200,6858.529205,0.5905056141,9674.843982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5500,train,2.228037238,6.286275904e-05,0.6694180369,67174400,6909.826051,0.5933579181,9721.576129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5550,train,2.200521455,6.039127517e-05,0.5939782858,67993600,6961.115031,0.5961688582,9767.630573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600,train,2.19932713,5.797316515e-05,0.6219376922,68812800,7012.416176,0.5989376407,9812.994305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600,eval,2.19932713,5.797316515e-05,,68812800,7012.416914,,,2.011390609,7.473703125,2.014859493,2.901823257,0.4295282324,0.4333374406,0.4222757174,361322,520380,2.011390609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5650,train,2.221578789,5.560975804e-05,0.5949659348,69632000,7068.015033,0.6013003623,9851.705136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5700,train,2.18584125,5.330235285e-05,0.648832798,70451200,7119.243093,0.6039967934,9895.883463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5750,train,2.185676117,5.105221778e-05,0.5511175394,71270400,7170.505021,0.606651831,9939.383599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5800,train,2.174855027,4.886058959e-05,0.5858739018,72089600,7221.78147,0.6092679512,9982.246112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5850,train,2.190009172,4.672867285e-05,0.6074680686,72908800,7273.064621,0.6118466192,10024.49501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5900,train,2.176572816,4.465763933e-05,0.5962249637,73728000,7324.362108,0.6143879745,10066.13257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5950,train,2.157640176,4.264862733e-05,0.6082693934,74547200,7375.666647,0.6168933898,10107.1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,train,2.185401652,4.070274106e-05,0.6093075275,75366400,7426.95969,0.6193651497,10147.67861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6050,train,2.186272755,3.882105005e-05,0.5657106042,76185600,7478.20501,0.6218069702,10187.6854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6100,train,2.194835143,3.700458853e-05,0.6790373325,77004800,7529.448354,0.6242157167,10227.1503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6150,train,2.197414186,3.525435487e-05,0.7090790868,77824000,7580.728595,0.6265888484,10266.03169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6200,train,2.197348766,3.357131106e-05,0.74697119,78643200,7632.002237,0.6289306333,10304.3995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250,train,2.19554585,3.195638214e-05,0.6240032911,79462400,7683.290779,0.6312399387,10342.23516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6300,train,2.166917291,3.041045574e-05,0.573009789,80281600,7734.558942,0.6335202869,10379.59638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6300,eval,2.166917291,3.041045574e-05,,80281600,7734.559821,,,1.987220627,7.295229392,1.990647826,2.866953343,0.4354730683,0.4425702231,0.4220691518,361322,520380,1.987220627,19.04450526,0.4876198419,0.762518636,0.5121979823,1.311443357,True,0.6893825109,0.816748652,0.9029971606,0.7959301922,0.6595417052,0.715285107,0.3725604885,0.8280210413,-0.03117143253,0.3865494181,0.5886938444,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,19.04450526,0.59109375,0.45072,1.783367706,1.973114757,0.63859375,0.762275,11.821875,9.0144,0.4816361917,0.2377351828,23.9375,41.196,16,0,0.002035722178,329.3703282,,,,,,,,,
6350,train,2.172327864,2.893438153e-05,0.6094081998,81100800,8120.444654,0.6095725309,9987.236346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6400,train,2.18258553,2.752897082e-05,0.6608843803,81920000,8171.760798,0.6118632353,10024.76725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6450,train,2.177218618,2.619499606e-05,0.5893052816,82739200,8222.973196,0.6141330976,10061.95667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500,train,2.173204238,2.493319043e-05,0.6286179423,83558400,8274.232573,0.6163713619,10098.62839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6550,train,2.180248299,2.374424748e-05,0.6508520246,84377600,8325.543409,0.6185782414,10134.78591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6600,train,2.169457195,2.262882066e-05,0.6598435044,85196800,8376.811775,0.6207612323,10170.55203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6650,train,2.179808388,2.158752307e-05,0.6574927568,86016000,8428.107294,0.6229156579,10205.85014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6700,train,2.182881005,2.062092702e-05,0.7837426066,86835200,8479.391665,0.6250448392,10240.73465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6750,train,2.17923023,1.972956378e-05,0.628236711,87654400,8530.677083,0.6271483433,10275.19846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6800,train,2.166236596,1.891392328e-05,0.6482648849,88473600,8581.89955,0.6292313221,10309.32598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6850,train,2.160982254,1.817445381e-05,0.6497738361,89292800,8633.175072,0.6312857036,10342.98497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6900,train,2.166516306,1.751156182e-05,0.5431677103,90112000,8684.462633,0.6333149479,10376.23211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6950,train,2.171064513,1.692561163e-05,0.6355693936,90931200,8735.724637,0.6353222235,10409.11931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000,train,2.160116453,1.641692532e-05,0.6770805717,91750400,8787.022734,0.6373034609,10441.5799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000,eval,2.160116453,1.641692532e-05,,91750400,8787.023438,,,1.973848843,7.198328478,1.977252982,2.847661938,0.4383956692,0.4462284954,0.4236183939,361322,520380,1.973848843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7050,train,2.145061958,1.598578247e-05,0.5825186372,92569600,8842.659556,0.6389480409,10468.5247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7100,train,2.149288843,1.563242004e-05,0.7092939615,93388800,8893.943131,0.640885591,10500.26952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7150,train,2.190141315,1.535703227e-05,0.5474355221,94208000,8945.185417,0.6428038919,10531.69897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7200,train,2.16924258,1.51597705e-05,0.5747576952,95027200,8996.486542,0.6446961236,10562.70129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7250,train,2.144622855,1.504074316e-05,0.7016538382,95846400,9047.785753,0.6465670342,10593.35429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7300,train,2.172438645,1.500001567e-05,0.5472884774,96665600,9099.078673,0.6484172972,10623.669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7300,eval,2.172438645,1.500001567e-05,,96665600,9099.079659,,,1.971036341,7.17811161,1.974435629,2.843604355,0.4389436569,0.447120757,0.4235310007,361322,520380,1.971036341,33.67336863,0.6953396365,0.7630228806,0.6346759142,1.310576688,True,0.8048905671,0.8353679081,0.8172750399,0.8583596732,0.800810341,0.7808913192,0.774717106,0.3816651294,0.7617349297,0.7407931694,0.7245023132,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,33.67336863,0.590703125,0.45072,2.824176187,1.973114757,0.771640625,0.762275,11.8140625,9.0144,0.4203972257,0.2377351828,27.8125,41.196,16,0,0.001922419429,273.0954995,,,,,,,,,
7300,test,,,,,,,,,,,,,,,,,,41.79345348,0.7883497728,0.7598071908,0.6977276166,1.316123369,True,0.8308896511,0.8786861168,0.8934100784,0.8724482496,0.7996810006,0.7997208078,0.8652363652,0.7781010116,0.9406715742,0.7379612473,0.7634803907,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,41.79345348,0.593203125,0.45072,2.333725795,1.973114757,0.743046875,0.762275,11.8640625,9.0144,0.3888713745,0.2377351828,28.5625,41.196,16,0,0.002003591369,454.2256942,1.987893709,7.300141335,1.952191323,2.867924396,0.4364804843,0.4376336766,0.4342963432,354151,520276
