step,split,train_loss,lr,grad_norm,tokens_seen,time_s,steps_per_s,tokens_per_s,val_nll,val_ppl,val_bpt,val_bits_per_token,val_token_acc,val_note_acc,val_shift_acc,val_n_tokens,val_n_steps,val_loss,gen_gen_score,gen_oa_weighted,gen_pen_density,gen_pen_loop,gen_density_ratio,gen_calibrated,gen_oa_pitch_hist,gen_oa_pitch_class,gen_oa_poly_hist,gen_oa_ioi_hist,gen_oa_interval_hist,gen_oa_harm_hist,gen_z_pitch_hist,gen_z_poly_hist,gen_z_ioi_hist,gen_z_interval_hist,gen_z_harm_hist,gen_w_pitch_hist,gen_w_poly_hist,gen_w_ioi_hist,gen_w_interval_hist,gen_w_harm_hist,gen_score,gen_density,ref_density,gen_mean_poly,ref_mean_poly,gen_empty_ratio,ref_empty_ratio,gen_notes_per_sec,ref_notes_per_sec,gen_repeat8,ref_repeat8,gen_n_distinct_pitch,ref_n_distinct_pitch,gen_n_pieces,gen_grammar_violation,gen_grammar_prob_mass,gen_seconds,test_nll,test_ppl,test_bpt,test_bits_per_token,test_token_acc,test_note_acc,test_shift_acc,test_n_tokens,test_n_steps
5500,train,1.930863395,0.0001025783893,0.3597714603,90112000,1010.477803,5.442969634,89177.61448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5550,train,1.933136075,9.856533044e-05,0.3809213936,90931200,1018.052937,5.451582916,89318.73449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600,train,1.926808259,9.46397445e-05,0.3771519065,91750400,1025.614887,5.460139154,89458.9199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600,eval,1.926808259,9.46397445e-05,,91750400,1025.618879,,,1.883533291,6.576701255,1.886781669,2.717364138,0.4602681265,0.4698946706,0.442098071,361322,520380,1.883533291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5650,train,1.913204329,9.080372606e-05,0.3612447679,92569600,1036.537817,5.45083827,89306.53422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5700,train,1.92232522,8.705932197e-05,0.39831236,93388800,1043.921641,5.460179939,89459.58812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5750,train,1.960362012,8.340853018e-05,0.3408747613,94208000,1051.261839,5.469617356,89614.21076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5800,train,1.937598321,7.985329869e-05,0.3792902827,95027200,1058.764339,5.478084012,89752.92845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5850,train,1.896507628,7.639552452e-05,0.393963933,95846400,1066.182188,5.486867128,89896.83103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5900,train,1.932774482,7.303705268e-05,0.344317168,96665600,1073.568145,5.495692126,90041.41979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5950,train,1.90307826,6.977967519e-05,0.3317036629,97484800,1081.053506,5.503890388,90175.74012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,train,1.940105679,6.662513014e-05,0.3563300073,98304000,1088.560594,5.511865883,90306.41063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6050,train,1.90038213,6.357510074e-05,0.399192661,99123200,1096.000512,5.520070415,90440.83367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6100,train,1.932506599,6.063121445e-05,0.3790136278,99942400,1103.42492,5.528242013,90574.71714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6150,train,1.895093131,5.779504206e-05,0.4113712609,100761600,1110.853441,5.536283883,90706.47513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6200,train,1.882722421,5.506809691e-05,0.3447710872,101580800,1118.249579,5.544379464,90839.11314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250,train,1.881775391,5.245183407e-05,0.4083253443,102400000,1125.709417,5.55205447,90964.86044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6300,train,1.922078824,4.994764952e-05,0.3406278193,103219200,1133.28914,5.559040298,91079.31625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6300,eval,1.922078824,4.994764952e-05,,103219200,1133.292991,,,1.871308597,6.496792522,1.874535892,2.699727633,0.4634619536,0.4725672064,0.4462611625,361322,520380,1.871308597,24.26831786,0.5532761328,0.7895464623,0.5555460277,1.266549909,True,0.6703800203,0.758982368,0.9643044589,0.7670917693,0.6727059118,0.7831912805,0.3064007972,1.147248737,-0.3974434017,0.4195598448,0.7292633598,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,24.26831786,0.570859375,0.45072,1.964354793,1.973114757,0.688046875,0.762275,11.4171875,9.0144,0.459962169,0.2377351828,25.6875,41.196,16,0,0.0002444151734,63.65852571,,,,,,,,,
6350,train,1.939278162,4.755687945e-05,0.3358055949,104038400,1208.830184,5.253012443,86065.35586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6400,train,1.929043405,4.528079955e-05,0.3620467782,104857600,1216.172853,5.262409849,86219.32297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6450,train,1.89326766,4.312062429e-05,0.3757711351,105676800,1223.63139,5.271195275,86363.26338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500,train,1.913957829,4.10775063e-05,0.3480666876,106496000,1231.086329,5.279889678,86505.71249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6550,train,1.900281162,3.915253576e-05,0.3223435879,107315200,1238.510606,5.288610341,86648.59183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6600,train,1.907304127,3.734673981e-05,0.3882175386,108134400,1245.979518,5.297037314,86786.65935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6650,train,1.908162413,3.566108198e-05,0.3634114861,108953600,1253.586726,5.304778571,86913.49211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6700,train,1.908421595,3.409646173e-05,0.3488140404,109772800,1261.109169,5.312783514,87044.64509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6750,train,1.893387272,3.265371389e-05,0.3574741483,110592000,1268.541263,5.321072476,87180.45145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6800,train,1.886668625,3.13336083e-05,0.3428073823,111411200,1275.99092,5.329191527,87313.47398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6850,train,1.89471184,3.013684935e-05,0.3541967273,112230400,1283.378242,5.337475557,87449.19953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6900,train,1.908488698,2.906407561e-05,0.3655995131,113049600,1290.817747,5.345448665,87579.83092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6950,train,1.903752077,2.811585949e-05,0.3417370915,113868800,1298.278766,5.353241679,87707.51168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000,train,1.920144413,2.729270694e-05,0.3776131868,114688000,1305.843385,5.360520318,87826.76489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000,eval,1.920144413,2.729270694e-05,,114688000,1305.847107,,,1.86479547,6.45461559,1.868011533,2.690331177,0.4650893109,0.474555675,0.447222487,361322,520380,1.86479547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7050,train,1.905968213,2.659505719e-05,0.3331256509,115507200,1316.915574,5.35341835,87710.40625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7100,train,1.898543491,2.602328249e-05,0.3411307633,116326400,1324.407781,5.360886657,87832.76699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7150,train,1.918624177,2.557768793e-05,0.348767668,117145600,1331.840545,5.368510537,87957.67663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7200,train,1.941657901,2.525851127e-05,0.3746637702,117964800,1339.270924,5.376059371,88081.35673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7250,train,1.886958387,2.506592282e-05,0.3436969817,118784000,1346.616361,5.383864485,88209.23572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7300,train,1.91329201,2.500002535e-05,0.3702901006,119603200,1354.056824,5.391206535,88329.52788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7300,eval,1.91329201,2.500002535e-05,,119603200,1354.060845,,,1.863636245,6.447137573,1.866850309,2.688658769,0.465648369,0.4755031718,0.4470635904,361322,520380,1.863636245,23.64581115,0.6913938843,0.81279459,0.4207730139,1.23032315,True,0.7221509734,0.8089891901,0.915298031,0.9260785421,0.6675469248,0.850809654,0.4866482366,0.8920717924,1.3,0.406623223,0.869237113,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,23.64581115,0.55453125,0.45072,2.231506446,1.973114757,0.730546875,0.762275,11.090625,9.0144,0.5273486759,0.2377351828,22.8125,41.196,16,0,0.0003748201898,53.70496035,,,,,,,,,
7300,test,,,,,,,,,,,,,,,,,,26.19651283,0.6744906803,0.8080134454,0.4806721311,1.237603168,True,0.7528033391,0.8662947314,0.8976756193,0.858891845,0.7924341257,0.730402148,0.5933685133,0.8003117246,0.7684939546,0.7197890596,0.6199869512,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,26.19651283,0.5578125,0.45072,2.656230672,1.973114757,0.7534375,0.762275,11.15625,9.0144,0.4973991173,0.2377351828,25.5625,41.196,16,0,0.0004559598549,36.85072899,1.885217884,6.587789659,1.851359546,2.719794492,0.4611338102,0.4639759327,0.4559047016,354151,520276
