step,split,train_loss,lr,grad_norm,tokens_seen,time_s,steps_per_s,tokens_per_s,val_nll,val_ppl,val_bpt,val_bits_per_token,val_token_acc,val_note_acc,val_shift_acc,val_n_tokens,val_n_steps,val_loss,gen_gen_score,gen_oa_weighted,gen_pen_density,gen_pen_loop,gen_density_ratio,gen_calibrated,gen_oa_pitch_hist,gen_oa_pitch_class,gen_oa_poly_hist,gen_oa_ioi_hist,gen_oa_interval_hist,gen_oa_harm_hist,gen_z_pitch_hist,gen_z_poly_hist,gen_z_ioi_hist,gen_z_interval_hist,gen_z_harm_hist,gen_w_pitch_hist,gen_w_poly_hist,gen_w_ioi_hist,gen_w_interval_hist,gen_w_harm_hist,gen_score,gen_density,ref_density,gen_mean_poly,ref_mean_poly,gen_empty_ratio,ref_empty_ratio,gen_notes_per_sec,ref_notes_per_sec,gen_repeat8,ref_repeat8,gen_n_distinct_pitch,ref_n_distinct_pitch,gen_n_pieces,gen_grammar_violation,gen_grammar_prob_mass,gen_seconds,test_nll,test_ppl,test_bpt,test_bits_per_token,test_token_acc,test_note_acc,test_shift_acc,test_n_tokens,test_n_steps
5500,train,1.890791557,6.286275904e-05,0.5266577005,90112000,1635.128646,3.363649713,55110.03689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5550,train,1.890746751,6.039127517e-05,0.6020203829,90931200,1643.427607,3.377088212,55330.21327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600,train,1.880560095,5.797316515e-05,0.5729013681,91750400,1651.726004,3.390392829,55548.19611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600,eval,1.880560095,5.797316515e-05,,91750400,1651.730787,,,1.85534451,6.393900634,1.858544274,2.676696324,0.4675524878,0.4801131898,0.4438936028,361322,520380,1.85534451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5650,train,1.866670814,5.560975804e-05,0.5635053515,92569600,1663.609658,3.396229382,55643.82219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5700,train,1.876121361,5.330235285e-05,0.6115686893,93388800,1671.910015,3.409274392,55857.55164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5750,train,1.915222189,5.105221778e-05,0.5087874532,94208000,1680.21203,3.42218714,56069.1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5800,train,1.890404956,4.886058959e-05,0.555439651,95027200,1688.51088,3.434979347,56278.70162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5850,train,1.848612285,4.672867285e-05,0.5853755474,95846400,1696.816539,3.44763259,56486.01235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5900,train,1.88353538,4.465763933e-05,0.5349722505,96665600,1705.122399,3.460162158,56691.2968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5950,train,1.855085871,4.264862733e-05,0.5142971277,97484800,1713.427782,3.472571219,56894.60685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,train,1.891191001,4.070274106e-05,0.5358415246,98304000,1721.735214,3.484856413,57095.88747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6050,train,1.850703292,3.882105005e-05,0.5871626735,99123200,1730.040329,3.497028306,57295.31176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6100,train,1.881433058,3.700458853e-05,0.5618397593,99942400,1738.34892,3.509076877,57492.71556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6150,train,1.843909516,3.525435487e-05,0.6017151475,100761600,1746.655369,3.521015141,57688.31207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6200,train,1.831255856,3.357131106e-05,0.5806318521,101580800,1754.96219,3.532839645,57882.04474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250,train,1.827509606,3.195638214e-05,0.6174507737,102400000,1763.268059,3.544554652,58073.98342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6300,train,1.870718119,3.041045574e-05,0.5320424438,103219200,1771.574064,3.556159536,58264.11784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6300,eval,1.870718119,3.041045574e-05,,103219200,1771.578534,,,1.837415666,6.280286909,1.840584509,2.650830469,0.4723653694,0.4849398998,0.4486763911,361322,520380,1.837415666,69.69654262,0.9168667401,0.8418526193,0.9029609079,1.187856374,True,0.8042206403,0.898297905,0.9584534424,0.8784319716,0.8440549627,0.8960369688,0.772384667,1.116782438,1.016669824,0.8492329298,0.9628601431,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,69.69654262,0.535390625,0.45072,1.953177401,1.973114757,0.711171875,0.762275,10.7078125,9.0144,0.2862547289,0.2377351828,32.25,41.196,16,0,0.000693024851,335.5880315,,,,,,,,,
6350,train,1.884113927,2.893438153e-05,0.5165219307,104038400,2120.168052,2.995045603,49070.82715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6400,train,1.876203609,2.752897082e-05,0.5254933834,104857600,2128.448942,3.006884437,49264.79462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6450,train,1.839596956,2.619499606e-05,0.5578699112,105676800,2136.734682,3.018624659,49457.14642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500,train,1.86105336,2.493319043e-05,0.5323839188,106496000,2145.020399,3.030274212,49648.01269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6550,train,1.846512496,2.374424748e-05,0.4865037799,107315200,2153.307641,3.041831959,49837.37482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6600,train,1.852047293,2.262882066e-05,0.5948171616,108134400,2161.594361,3.053301822,50025.29704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6650,train,1.853550062,2.158752307e-05,0.5331705809,108953600,2169.884538,3.064679196,50211.70394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6700,train,1.853109889,2.062092702e-05,0.4901230037,109772800,2178.176407,3.075967574,50396.65274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6750,train,1.838148887,1.972956378e-05,0.5533834696,110592000,2186.470758,3.08716683,50580.14135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6800,train,1.830521202,1.891392328e-05,0.5508776903,111411200,2194.764118,3.098282838,50762.26602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6850,train,1.837335923,1.817445381e-05,0.5220908523,112230400,2203.062263,3.1093084,50942.90882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6900,train,1.854022369,1.751156182e-05,0.5456631184,113049600,2211.359716,3.120252192,51122.21191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6950,train,1.850505788,1.692561163e-05,0.548355341,113868800,2219.655568,3.131116422,51300.21147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000,train,1.863732529,1.641692532e-05,0.5612889528,114688000,2227.950387,3.141901202,51476.9093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000,eval,1.863732529,1.641692532e-05,,114688000,2227.955391,,,1.826709062,6.213405047,1.829859441,2.635384106,0.4751938714,0.4887468824,0.449669495,361322,520380,1.826709062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7050,train,1.848818204,1.598578247e-05,0.5409647226,115507200,2239.900574,3.147461133,51568.00321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7100,train,1.842199912,1.563242004e-05,0.5410938263,116326400,2248.201647,3.158079708,51741.97793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7150,train,1.861231835,1.535703227e-05,0.5365716219,117145600,2256.503669,3.168618823,51914.6508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7200,train,1.884745421,1.51597705e-05,0.5366781354,117964800,2264.803224,3.179084136,52086.11449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7250,train,1.829153185,1.504074316e-05,0.5256026387,118784000,2273.100966,3.18947557,52256.36774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7300,train,1.855104957,1.500001567e-05,0.5991914868,119603200,2281.398766,3.199791333,52425.3812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7300,eval,1.855104957,1.500001567e-05,,119603200,2281.403543,,,1.824410499,6.199139544,1.827556913,2.63206798,0.4761680717,0.4899790531,0.4501700194,361322,520380,1.824410499,70.6318942,0.8464382858,0.8993321902,0.9278663304,1.11193618,True,0.8121178921,0.8911636748,0.9457412329,0.8181825687,0.8293432907,0.8744049242,0.7998799963,1.050589839,0.2514522672,0.8123420951,0.9180806205,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,70.6318942,0.501171875,0.45072,2.049288663,1.973114757,0.750625,0.762275,10.0234375,9.0144,0.2738020177,0.2377351828,33.125,41.196,16,0,0.0008174296792,85.80723071,,,,,,,,,
7300,test,,,,,,,,,,,,,,,,,,61.846719,0.802035518,0.8855281658,0.8708045397,1.129269558,True,0.8159101982,0.8880866592,0.9220060949,0.8148585281,0.849048167,0.8140325436,0.8130834129,0.9270007462,0.2092341858,0.8617538366,0.7931064711,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,61.846719,0.508984375,0.45072,2.270011025,1.973114757,0.77046875,0.762275,10.1796875,9.0144,0.302332913,0.2377351828,29.5,41.196,16,0,0.0007368720925,75.22829485,1.843040375,6.315711229,1.809939541,2.658945209,0.4730439841,0.4800808099,0.4602184581,354151,520276
