step,split,train_loss,lr,grad_norm,tokens_seen,time_s,steps_per_s,tokens_per_s,val_nll,val_ppl,val_bpt,val_bits_per_token,val_token_acc,val_note_acc,val_shift_acc,val_n_tokens,val_n_steps,val_loss,gen_gen_score,gen_oa_weighted,gen_pen_density,gen_pen_loop,gen_density_ratio,gen_calibrated,gen_oa_pitch_hist,gen_oa_pitch_class,gen_oa_poly_hist,gen_oa_ioi_hist,gen_oa_interval_hist,gen_oa_harm_hist,gen_z_pitch_hist,gen_z_poly_hist,gen_z_ioi_hist,gen_z_interval_hist,gen_z_harm_hist,gen_w_pitch_hist,gen_w_poly_hist,gen_w_ioi_hist,gen_w_interval_hist,gen_w_harm_hist,gen_score,gen_density,ref_density,gen_mean_poly,ref_mean_poly,gen_empty_ratio,ref_empty_ratio,gen_notes_per_sec,ref_notes_per_sec,gen_repeat8,ref_repeat8,gen_n_distinct_pitch,ref_n_distinct_pitch,gen_n_pieces,gen_grammar_violation,gen_grammar_prob_mass,gen_seconds,test_nll,test_ppl,test_bpt,test_bits_per_token,test_token_acc,test_note_acc,test_shift_acc,test_n_tokens,test_n_steps
5250,train,1.967563407,7.597225753e-05,0.7228565812,17203200,280.9187315,3.737735802,61239.06338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300,train,1.9443908,7.32548407e-05,0.7744748592,18022400,293.6462085,3.746004437,61374.53669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5350,train,1.932162809,7.058372753e-05,0.831073463,18841600,306.3854282,3.753442214,61496.39724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5400,train,1.950351028,6.796038612e-05,0.6753084064,19660800,319.193316,3.759477219,61595.27476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5450,train,1.922054574,6.538625835e-05,0.9162848592,20480000,331.9963853,3.765101234,61687.41861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5500,train,1.955373099,6.286275904e-05,0.6563858986,21299200,344.7497404,3.770851281,61781.62738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5550,train,1.943138692,6.039127517e-05,0.9045408368,22118400,357.440295,3.776854538,61879.98474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600,train,1.922332146,5.797316515e-05,0.7001376748,22937600,370.1330628,3.782423513,61971.22684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600,eval,1.922332146,5.797316515e-05,,22937600,370.1336713,,,1.85991026,6.423160328,1.87684796,2.683283308,0.4697150105,0.4836837726,0.4432128904,630725,901732,1.85991026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5650,train,1.917864659,5.560975804e-05,0.627491951,23756800,387.1738026,3.745088098,61359.5234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5700,train,1.927408855,5.330235285e-05,0.6461963058,24576000,399.9480739,3.750486871,61447.97689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5750,train,1.928924792,5.105221778e-05,0.7600445151,25395200,412.6461704,3.756244723,61542.31354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5800,train,1.933177135,4.886058959e-05,0.720231235,26214400,425.3517134,3.761592935,61629.93864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5850,train,1.926775365,4.672867285e-05,0.7209207416,27033600,438.1250048,3.766048461,61702.93799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5900,train,1.937383306,4.465763933e-05,0.6417639852,27852800,450.9514651,3.769807022,61764.51825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5950,train,1.930310299,4.264862733e-05,0.7004605532,28672000,463.7286377,3.773758741,61829.26321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,train,1.884067438,4.070274106e-05,0.69298774,29491200,476.4270153,3.778123285,61900.7719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6050,train,1.892131557,3.882105005e-05,0.6904469132,30310400,489.1259553,3.78225686,61968.49639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6100,train,1.879145005,3.700458853e-05,0.7400030494,31129600,501.9373496,3.785332974,62018.89544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6150,train,1.911258879,3.525435487e-05,0.7180151939,31948800,514.7493591,3.788251438,62066.71156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6200,train,1.978599892,3.357131106e-05,0.7924875617,32768000,527.5344677,3.79122147,62115.37256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250,train,1.897418318,3.195638214e-05,0.7171542645,33587200,540.2586727,3.794478652,62168.73823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6300,train,1.877316194,3.041045574e-05,0.6693874598,34406400,553.0420034,3.797179938,62212.9961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6300,eval,1.877316194,3.041045574e-05,,34406400,553.0425992,,,1.8387618,6.28874671,1.855506907,2.65277253,0.4756129851,0.4902122044,0.4479212945,630725,901732,1.8387618,22.27337203,0.6674432169,0.8103969659,0.4117881463,1.233963159,True,0.7034128314,0.8352617411,0.9329425253,0.8354464895,0.7166010905,0.8336566836,0.4214089099,0.9839468453,0.4707184288,0.529630935,0.8337295206,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,22.27337203,0.556171875,0.45072,1.899676979,1.973114757,0.68640625,0.762275,11.1234375,9.0144,0.5318411097,0.2377351828,21.4375,41.196,16,0,0.0009056036974,818.4999919,,,,,,,,,
6350,train,1.904864242,2.893438153e-05,0.680462122,35225600,1390.966053,1.545688334,25324.55766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6400,train,1.914100044,2.752897082e-05,0.7045060396,36044800,1403.782936,1.567193861,25676.90422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6450,train,1.91997267,2.619499606e-05,0.7603412271,36864000,1416.605843,1.588303487,26022.76433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500,train,1.950840626,2.493319043e-05,0.8477047086,37683200,1429.428755,1.609034373,26362.41916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6550,train,1.917830915,2.374424748e-05,0.6990650296,38502400,1442.666282,1.628928345,26688.36201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6600,train,1.927438166,2.262882066e-05,0.6573348045,39321600,1455.498813,1.648919243,27015.89287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6650,train,1.937617319,2.158752307e-05,0.6179530621,40140800,1468.34275,1.668547756,27337.48644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6700,train,1.945371237,2.062092702e-05,0.8564574718,40960000,1481.180959,1.687842383,27653.6096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6750,train,1.904504702,1.972956378e-05,0.6705851555,41779200,1494.006732,1.706819618,27964.53262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6800,train,1.896368396,1.891392328e-05,0.7172319293,42598400,1506.841352,1.725463663,28269.99666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6850,train,1.895176888,1.817445381e-05,0.723587513,43417600,1519.668313,1.743801577,28570.44503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6900,train,1.948374226,1.751156182e-05,0.6535953879,44236800,1532.486537,1.761842557,28866.02846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6950,train,1.912847192,1.692561163e-05,0.7420745492,45056000,1545.567965,1.779281185,29151.74293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000,train,1.928774097,1.641692532e-05,0.7171646953,45875200,1558.392539,1.796723181,29437.5126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000,eval,1.928774097,1.641692532e-05,,45875200,1558.393385,,,1.825142377,6.203678218,1.841763456,2.633123856,0.4790883507,0.4939118916,0.4509304594,630725,901732,1.825142377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7050,train,1.928118474,1.598578247e-05,0.7068865895,46694400,1576.366155,1.807955588,29621.54436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7100,train,1.902575974,1.563242004e-05,0.7772359252,47513600,1589.309114,1.824692236,29895.75759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7150,train,1.928029158,1.535703227e-05,0.6237629652,48332800,1602.36725,1.841026144,30163.37234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7200,train,1.882409687,1.51597705e-05,0.6903640032,49152000,1615.215842,1.857336909,30430.60791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7250,train,1.895921705,1.504074316e-05,0.745634675,49971200,1628.080796,1.8733714,30693.31702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7300,train,1.907376111,1.500001567e-05,0.760248661,50790400,1641.112583,1.888962422,30948.76032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7300,eval,1.907376111,1.500001567e-05,,50790400,1641.113533,,,1.821242906,6.179534257,1.837828473,2.627498108,0.4797383963,0.4944140787,0.4518785525,630725,901732,1.821242906,24.41848485,0.5951504947,0.8546986667,0.4800416141,1.170002995,True,0.7139604485,0.8164737605,0.9040479588,0.7240963254,0.7396612417,0.8012806078,0.4581318378,0.8334925575,-0.5,0.5874563286,0.7667092624,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,24.41848485,0.52734375,0.45072,2.393740772,1.973114757,0.764453125,0.762275,10.546875,9.0144,0.4977143758,0.2377351828,24.875,41.196,16,0,0.001110949592,116.5211821,,,,,,,,,
7300,test,,,,,,,,,,,,,,,,,,21.82206549,0.6670567068,0.8320184598,0.3931878941,1.20189641,True,0.7657491628,0.8836499872,0.8998697343,0.8062039986,0.7353571889,0.8143230099,0.6384411154,0.8117365022,0.09931445936,0.5766635309,0.7937077524,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,21.82206549,0.54171875,0.45072,2.361420392,1.973114757,0.765,0.762275,10.834375,9.0144,0.5411412358,0.2377351828,25.375,41.196,16,0,0.0009562180756,69.79016352,1.861399781,6.432734893,1.852240048,2.685432233,0.4692031167,0.4794990715,0.4505277566,639529,927208
