step,split,train_loss,lr,grad_norm,tokens_seen,time_s,steps_per_s,tokens_per_s,val_nll,val_ppl,val_bpt,val_bits_per_token,val_token_acc,val_note_acc,val_shift_acc,val_n_tokens,val_n_steps,val_loss,gen_gen_score,gen_oa_weighted,gen_pen_density,gen_pen_loop,gen_density_ratio,gen_calibrated,gen_oa_pitch_hist,gen_oa_pitch_class,gen_oa_poly_hist,gen_oa_ioi_hist,gen_oa_interval_hist,gen_oa_harm_hist,gen_z_pitch_hist,gen_z_poly_hist,gen_z_ioi_hist,gen_z_interval_hist,gen_z_harm_hist,gen_w_pitch_hist,gen_w_poly_hist,gen_w_ioi_hist,gen_w_interval_hist,gen_w_harm_hist,gen_score,gen_density,ref_density,gen_mean_poly,ref_mean_poly,gen_empty_ratio,ref_empty_ratio,gen_notes_per_sec,ref_notes_per_sec,gen_repeat8,ref_repeat8,gen_n_distinct_pitch,ref_n_distinct_pitch,gen_n_pieces,gen_grammar_violation,gen_grammar_prob_mass,gen_seconds,test_nll,test_ppl,test_bpt,test_bits_per_token,test_token_acc,test_note_acc,test_shift_acc,test_n_tokens,test_n_steps
5550,train,2.772425957,6.039127517e-05,1.793589711,90931200,626.5384812,8.858194933,145132.6658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600,train,2.750581112,5.797316515e-05,1.576157689,91750400,631.0201542,8.874518448,145400.1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600,eval,2.750581112,5.797316515e-05,,91750400,631.0249012,,,2.91223901,18.39794566,2.917261514,4.201472777,0.1969240733,0.1215132756,0.3377268249,361322,520380,2.91223901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5650,train,2.743092117,5.560975804e-05,1.42482233,92569600,636.9748802,8.870051513,145326.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5700,train,2.749424257,5.330235285e-05,1.345251799,93388800,641.4570382,8.88601989,145588.5499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5750,train,2.77287466,5.105221778e-05,0.7588767409,94208000,645.9389315,8.901770307,145846.6047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5800,train,2.752639227,4.886058959e-05,1.112962961,95027200,650.4243577,8.917255222,146100.3096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5850,train,2.725020108,4.672867285e-05,1.019907355,95846400,654.9090297,8.932538314,146350.7077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5900,train,2.747237592,4.465763933e-05,0.9833803773,96665600,659.3978822,8.947556792,146596.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5950,train,2.720116205,4.264862733e-05,1.522262454,97484800,663.8810465,8.962448967,146840.7639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,train,2.742698827,4.070274106e-05,1.087352991,98304000,668.3657918,8.977120124,147081.1361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6050,train,2.717271461,3.882105005e-05,1.410605669,99123200,672.85185,8.99157816,147318.0166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6100,train,2.751041336,3.700458853e-05,1.250552654,99942400,677.3370059,9.005856682,147551.9559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6150,train,2.728084288,3.525435487e-05,1.084243536,100761600,681.8171375,9.020013816,147783.9064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6200,train,2.703759813,3.357131106e-05,0.9515455961,101580800,686.3000145,9.033949977,148012.2364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250,train,2.700770144,3.195638214e-05,1.519242287,102400000,690.7847664,9.047680701,148237.2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6300,train,2.729036455,3.041045574e-05,1.583229184,103219200,695.2671087,9.061265694,148459.7771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6300,eval,2.729036455,3.041045574e-05,,103219200,695.2717137,,,2.833566508,17.00600486,2.838453333,4.08797235,0.2122704956,0.1436413618,0.3404598468,361322,520380,2.833566508,0,0,0.4028219522,1,2.482486355,True,0.1802156023,0.7231864756,0.8393121088,0.4654844794,0.6427136844,0.3406233855,-0.5,0.4964123603,-0.5,0.3443516495,-0.1868765322,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,0,1.11890625,0.45072,1.673883329,1.973114757,0.33984375,0.762275,22.378125,9.0144,0.04232345523,0.2377351828,40.875,41.196,16,0,0.1357036986,90.58618402,,,,,,,,,
6350,train,2.733011603,2.893438153e-05,1.616162896,104038400,792.7204258,8.010390288,131242.2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6400,train,2.729817405,2.752897082e-05,1.473197222,104857600,797.2033687,8.028064421,131531.8075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6450,train,2.697403812,2.619499606e-05,1.464313149,105676800,801.686331,8.045540694,131818.1387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500,train,2.721207132,2.493319043e-05,0.9704381824,106496000,806.165446,8.062861081,132101.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6550,train,2.716250987,2.374424748e-05,1.611466646,107315200,810.6485913,8.079949895,132381.8991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6600,train,2.707726769,2.262882066e-05,0.8286139369,108134400,815.1358263,8.09681011,132658.1368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6650,train,2.704654021,2.158752307e-05,0.7617493868,108953600,819.6713877,8.113007359,132923.5126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6700,train,2.708757839,2.062092702e-05,1.324342489,109772800,824.4024768,8.127098339,133154.3792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6750,train,2.699260874,1.972956378e-05,1.313495159,110592000,829.0582588,8.141767998,133394.7269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6800,train,2.683400421,1.891392328e-05,0.9527189136,111411200,833.6875916,8.156532578,133636.6298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6850,train,2.698134809,1.817445381e-05,0.8958948851,112230400,838.2850072,8.171445202,133880.9582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6900,train,2.71273335,1.751156182e-05,1.330158472,113049600,842.9088972,8.185938033,134118.4087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6950,train,2.70483048,1.692561163e-05,1.09548521,113868800,847.4748206,8.200833619,134362.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000,train,2.710584044,1.641692532e-05,1.715789437,114688000,852.0126774,8.215840193,134608.3257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000,eval,2.710584044,1.641692532e-05,,114688000,852.016835,,,2.825398435,16.86766431,2.830271172,4.076188311,0.2147973276,0.1481451582,0.339323736,361322,520380,2.825398435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7050,train,2.709175153,1.598578247e-05,1.230250597,115507200,858.6943254,8.210139267,134514.9218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7100,train,2.696593552,1.563242004e-05,1.58557713,116326400,863.3330004,8.223941395,134741.0558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7150,train,2.703880739,1.535703227e-05,0.9176875949,117145600,867.9557722,8.237746933,134967.2457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7200,train,2.722241821,1.51597705e-05,0.7513588071,117964800,872.5667872,8.251517368,135192.8606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7250,train,2.681954055,1.504074316e-05,0.735527575,118784000,877.1648526,8.265265051,135418.1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7300,train,2.699007688,1.500001567e-05,1.601431727,119603200,881.7582324,8.278913349,135641.7163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7300,eval,2.699007688,1.500001567e-05,,119603200,881.7628889,,,2.796723576,16.3908553,2.80154686,4.034819234,0.2210106221,0.1474440956,0.3584151651,361322,520380,2.796723576,15.70896647,0.2079474523,0.755429619,1,1.323750055,True,0.2310189254,0.7548538956,0.7149079582,0.5902166553,0.7086140899,0.7391404247,-0.5,-0.1513612554,-0.5,0.5096028161,0.6380756646,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,15.70896647,0.596640625,0.45072,1.260778338,1.973114757,0.520859375,0.762275,11.9328125,9.0144,0.1073455233,0.2377351828,40.9375,41.196,16,0,0.01903652161,46.68346,,,,,,,,,
7300,test,,,,,,,,,,,,,,,,,,12.6570709,0.1710143417,0.7401175112,1,1.351136792,True,0.2553332614,0.7572818477,0.7456017929,0.6268288749,0.6763399661,0.6875417,-0.5,0.008461838831,-0.5,0.4286725614,0.5312634656,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,12.6570709,0.608984375,0.45072,1.391385334,1.973114757,0.548359375,0.762275,12.1796875,9.0144,0.1171185372,0.2377351828,43,41.196,16,0,0.02872656838,50.95448327,2.784224659,16.18726236,2.734220243,4.016787108,0.2223797194,0.1394453106,0.3718141523,354151,520276
